2025-12-07 18:53:14.685 | INFO | no-id | Using custom nameservers: ['8.8.8.8', '8.8.4.4']
2025-12-07 20:44:57.923 | ERROR | no-id | Rate limit check failed: 'NoneType' object has no attribute 'get'
2025-12-07 20:44:58.106 | DEBUG | no-id | Invalid reputation value invalid
2025-12-07 20:44:58.121 | INFO | no-id | Rate limit check | IP: unknown | Path: /validate/email
2025-12-07 20:44:58.121 | INFO | no-id | Redis available: False
2025-12-07 20:44:58.121 | WARNING | no-id | ⚠️ Redis unavailable - using local fallback for global rate limit
2025-12-07 20:44:58.129 | INFO | no-id | Email validation | User: test_user | Plan: PREMIUM | Email: test@example.com | Env: production | SMTP: False | DNS: False
2025-12-07 20:44:58.130 | DEBUG | no-id | Spam trap check cache hit for test@example.com
2025-12-07 20:44:58.130 | INFO | no-id | 978c6d71-3610-4f53-9e74-73682c369427 | Pre-validation spam trap check | Email: test@example.com | Is trap: False | Confidence: 0.5
2025-12-07 20:44:58.130 | INFO | no-id | Validation 978c6d71-3610-4f53-9e74-73682c369427 completed successfully
2025-12-07 20:44:58.137 | INFO | no-id | Rate limit check | IP: unknown | Path: /validate/email
2025-12-07 20:44:58.138 | INFO | no-id | Redis available: False
2025-12-07 20:44:58.138 | WARNING | no-id | ⚠️ Redis unavailable - using local fallback for global rate limit
2025-12-07 20:44:58.259 | INFO | no-id | Email validation | User: test_user | Plan: PREMIUM | Email: timeout@example.com | Env: production | SMTP: False | DNS: False
2025-12-07 20:44:58.260 | INFO | no-id | 97b3e4b5-5bd1-4fc4-b332-8088ac7b25b4 | Pre-validation spam trap check | Email: timeout@example.com | Is trap: False | Confidence: 0.0
2025-12-07 20:44:58.261 | WARNING | no-id | Validation timeout | Email: timeout@example.com | Elapsed: 0.00s | Timeout: 45.0s | Plan: PREMIUM
2025-12-07 20:44:58.262 | INFO | no-id | Validation completed with timeout fallback | Email: timeout@example.com | Valid: True | Elapsed: 0.00s | Plan: PREMIUM
2025-12-07 20:44:58.277 | INFO | no-id | Rate limit check | IP: unknown | Path: /validate/batch
2025-12-07 20:44:58.278 | INFO | no-id | Redis available: False
2025-12-07 20:44:58.278 | WARNING | no-id | ⚠️ Redis unavailable - using local fallback for global rate limit
2025-12-07 20:44:58.282 | INFO | no-id | Batch validation requested by: test_user (Plan: PREMIUM)
2025-12-07 20:44:58.284 | INFO | no-id | Usage incremented for test_user: -> <AsyncMock name='mock.incrby()' id='4676663824'>
2025-12-07 20:44:58.290 | INFO | no-id | Rate limit check | IP: unknown | Path: /validate/batch
2025-12-07 20:44:58.290 | INFO | no-id | Redis available: False
2025-12-07 20:44:58.290 | WARNING | no-id | ⚠️ Redis unavailable - using local fallback for global rate limit
2025-12-07 20:44:58.295 | DEBUG | no-id | Could not extract plan from token: DecodeError: Not enough segments
2025-12-07 20:44:58.295 | WARNING | no-id | Validation Error | Count: 1 | Details: [{"field": "body.emails", "message": "List should have at least 1 item after validation, not 0", "type": "too_short", "input": []}] | Trace: None | Plan: UNKNOWN | Path: /validate/batch
2025-12-07 20:44:58.302 | INFO | no-id | Rate limit check | IP: unknown | Path: /validate/email
2025-12-07 20:44:58.303 | INFO | no-id | Redis available: False
2025-12-07 20:44:58.303 | WARNING | no-id | ⚠️ Redis unavailable - using local fallback for global rate limit
2025-12-07 20:44:58.307 | INFO | no-id | Email validation | User: test_user | Plan: PREMIUM | Email: test@example.com | Env: production | SMTP: False | DNS: False
2025-12-07 20:44:58.307 | DEBUG | no-id | Spam trap check cache hit for test@example.com
2025-12-07 20:44:58.307 | INFO | no-id | cf8e14c6-1563-4ee6-8402-d502a7b244e0 | Pre-validation spam trap check | Email: test@example.com | Is trap: False | Confidence: 0.5
2025-12-07 20:44:58.308 | WARNING | no-id | API Exception | Email: test@example.com | Error: Test error | Elapsed: 0.00s
2025-12-07 20:44:58.308 | WARNING | no-id | APIException | Email: test@example.com | Type: test_error | Detail: Test error | Elapsed: 0.00s
2025-12-07 20:44:58.321 | INFO | no-id | Rate limit check | IP: unknown | Path: /validate/batch
2025-12-07 20:44:58.321 | INFO | no-id | Redis available: False
2025-12-07 20:44:58.321 | WARNING | no-id | ⚠️ Redis unavailable - using local fallback for global rate limit
2025-12-07 20:44:58.325 | INFO | no-id | Batch validation requested by: test_user (Plan: PREMIUM)
2025-12-07 20:44:58.327 | INFO | no-id | Usage incremented for test_user: -> <AsyncMock name='mock.incrby()' id='4612767312'>
2025-12-07 20:44:58.335 | INFO | no-id | Rate limit check | IP: unknown | Path: /validate/batch
2025-12-07 20:44:58.335 | INFO | no-id | Redis available: False
2025-12-07 20:44:58.335 | WARNING | no-id | ⚠️ Redis unavailable - using local fallback for global rate limit
2025-12-07 20:44:58.339 | INFO | no-id | Batch validation requested by: test_user (Plan: PREMIUM)
2025-12-07 20:44:58.342 | INFO | no-id | Usage incremented for test_user: -> <AsyncMock name='mock.incrby()' id='4581433680'>
2025-12-07 20:44:58.350 | INFO | no-id | Rate limit check | IP: unknown | Path: /validate/stats/usage
2025-12-07 20:44:58.350 | INFO | no-id | Redis available: False
2025-12-07 20:44:58.350 | WARNING | no-id | ⚠️ Redis unavailable - using local fallback for global rate limit
2025-12-07 20:44:58.359 | INFO | no-id | Rate limit check | IP: unknown | Path: /validate/health
2025-12-07 20:44:58.360 | INFO | no-id | Redis available: False
2025-12-07 20:44:58.360 | WARNING | no-id | ⚠️ Redis unavailable - using local fallback for global rate limit
2025-12-07 20:44:58.368 | INFO | no-id | Rate limit check | IP: unknown | Path: /validate/health
2025-12-07 20:44:58.368 | INFO | no-id | Redis available: False
2025-12-07 20:44:58.368 | WARNING | no-id | ⚠️ Redis unavailable - using local fallback for global rate limit
2025-12-07 20:44:58.378 | INFO | no-id | Rate limit check | IP: unknown | Path: /validate/batch/upload
2025-12-07 20:44:58.379 | INFO | no-id | Redis available: False
2025-12-07 20:44:58.379 | WARNING | no-id | ⚠️ Redis unavailable - using local fallback for global rate limit
2025-12-07 20:44:58.383 | INFO | no-id | Upload requested by: test_user - File: emails.csv
2025-12-07 20:44:58.389 | INFO | no-id | Rate limit check | IP: unknown | Path: /validate/batch/upload
2025-12-07 20:44:58.389 | INFO | no-id | Redis available: False
2025-12-07 20:44:58.390 | WARNING | no-id | ⚠️ Redis unavailable - using local fallback for global rate limit
2025-12-07 20:44:58.393 | INFO | no-id | Upload requested by: test_user - File: emails.txt
2025-12-07 20:44:58.401 | INFO | no-id | Rate limit check | IP: unknown | Path: /validate/batch/upload
2025-12-07 20:44:58.401 | INFO | no-id | Redis available: False
2025-12-07 20:44:58.401 | WARNING | no-id | ⚠️ Redis unavailable - using local fallback for global rate limit
2025-12-07 20:44:58.405 | INFO | no-id | Upload requested by: test_user - File: emails.csv
2025-12-07 20:44:58.413 | INFO | no-id | Rate limit check | IP: unknown | Path: /validate/batch/upload
2025-12-07 20:44:58.413 | INFO | no-id | Redis available: False
2025-12-07 20:44:58.413 | WARNING | no-id | ⚠️ Redis unavailable - using local fallback for global rate limit
2025-12-07 20:44:58.417 | INFO | no-id | Upload requested by: test_user - File: emails.csv
2025-12-07 20:44:58.424 | INFO | no-id | Rate limit check | IP: unknown | Path: /validate/email
2025-12-07 20:44:58.424 | INFO | no-id | Redis available: False
2025-12-07 20:44:58.424 | WARNING | no-id | ⚠️ Redis unavailable - using local fallback for global rate limit
2025-12-07 20:44:58.429 | DEBUG | no-id | Could not extract plan from token: DecodeError: Not enough segments
2025-12-07 20:44:58.429 | WARNING | no-id | Validation Error | Count: 1 | Details: [{"field": "body", "message": "Input should be a valid dictionary or object to extract fields from", "type": "model_attributes_type", "input": "not json"}] | Trace: None | Plan: UNKNOWN | Path: /validate/email
2025-12-07 20:44:58.435 | INFO | no-id | Rate limit check | IP: unknown | Path: /validate/email
2025-12-07 20:44:58.435 | INFO | no-id | Redis available: False
2025-12-07 20:44:58.435 | WARNING | no-id | ⚠️ Redis unavailable - using local fallback for global rate limit
2025-12-07 20:44:58.439 | INFO | no-id | Email validation | User: free_user | Plan: FREE | Email: test@example.com | Env: production | SMTP: False | DNS: False
2025-12-07 20:44:58.439 | DEBUG | no-id | Spam trap check cache hit for test@example.com
2025-12-07 20:44:58.439 | INFO | no-id | 47a0cfe9-c085-458a-a5fb-a37e9e661b24 | Pre-validation spam trap check | Email: test@example.com | Is trap: False | Confidence: 0.5
2025-12-07 20:44:58.440 | INFO | no-id | Validation 47a0cfe9-c085-458a-a5fb-a37e9e661b24 completed successfully
2025-12-07 20:44:58.445 | INFO | no-id | Rate limit check | IP: unknown | Path: /validate/email
2025-12-07 20:44:58.446 | INFO | no-id | Redis available: False
2025-12-07 20:44:58.446 | WARNING | no-id | ⚠️ Redis unavailable - using local fallback for global rate limit
2025-12-07 20:44:58.450 | INFO | no-id | Email validation | User: enterprise_user | Plan: ENTERPRISE | Email: test@example.com | Env: production | SMTP: False | DNS: False
2025-12-07 20:44:58.450 | DEBUG | no-id | Spam trap check cache hit for test@example.com
2025-12-07 20:44:58.451 | INFO | no-id | 2064213c-6400-4d8c-995a-5963b5ebb9a6 | Pre-validation spam trap check | Email: test@example.com | Is trap: False | Confidence: 0.5
2025-12-07 20:44:58.451 | INFO | no-id | Validation 2064213c-6400-4d8c-995a-5963b5ebb9a6 completed successfully
2025-12-07 20:44:58.496 | WARNING | no-id | Path traversal attempt detected: ../../../etc/passwd
2025-12-07 20:44:58.672 | DEBUG | no-id | Could not extract plan: cannot import name 'Mapping' from 'collections' (/opt/anaconda3/lib/python3.11/collections/__init__.py)
2025-12-07 20:44:58.673 | INFO | no-id | d329b277-c6df-41e7-8f49-edb77e9dbcf0 | Format validation passed | Email: val***@e***.com
2025-12-07 20:44:58.673 | INFO | no-id | d329b277-c6df-41e7-8f49-edb77e9dbcf0 | Checking spam traps...
2025-12-07 20:44:58.673 | INFO | no-id | d329b277-c6df-41e7-8f49-edb77e9dbcf0 | Spam trap check completed | is_trap=False, confidence=0.0, type=None
2025-12-07 20:44:58.673 | INFO | no-id | [HIBP] ✅ Starting HIBP check for val***@e***.com
2025-12-07 20:44:58.674 | INFO | no-id | [HIBP] Making async HTTP request to HIBP API...
2025-12-07 20:44:58.897 | INFO | no-id | [HIBP] Response status: 404
2025-12-07 20:44:58.898 | INFO | no-id | [HIBP] Email NOT in breach
2025-12-07 20:44:58.903 | INFO | no-id | [HIBP] Result cached
2025-12-07 20:44:58.903 | INFO | no-id | [HIBP] ✅ Result: {'in_breach': False, 'breach_count': 0, 'breaches': [], 'cached': False, 'checked_at': '2025-12-07T19:44:58.899337Z', 'risk_level': 'low'}
2025-12-07 20:44:58.904 | INFO | no-id | [d329b277-c6df-41e7-8f49-edb77e9dbcf0] HIBP check complete | In breach: False | Count: 0
2025-12-07 20:44:58.904 | INFO | no-id | d329b277-c6df-41e7-8f49-edb77e9dbcf0 | Analyzing provider...
2025-12-07 20:44:58.905 | INFO | no-id | [d329b277-c6df-41e7-8f49-edb77e9dbcf0] Provider analysis complete | Provider: google | SPF: pass | DKIM: pass | Reputation: 0.9
2025-12-07 20:44:58.905 | INFO | no-id | [d329b277-c6df-41e7-8f49-edb77e9dbcf0] Role email check | Is role: False | Type: None
2025-12-07 20:44:58.906 | DEBUG | no-id | First validation for valid@example.com, marking in cache
2025-12-07 20:44:58.906 | ERROR | no-id | [d329b277-c6df-41e7-8f49-edb77e9dbcf0] Catch-all detection error: detect_catch_all_domain() got an unexpected keyword argument 'redis'
2025-12-07 20:44:58.907 | INFO | no-id | [d329b277-c6df-41e7-8f49-edb77e9dbcf0] Unified risk scoring | Score: 0/100 | Level: low | Confidence: 50.00% | Factors: {}
2025-12-07 20:44:58.908 | INFO | no-id | Validation d329b277-c6df-41e7-8f49-edb77e9dbcf0 completed successfully
2025-12-07 20:44:58.913 | DEBUG | no-id | Error cleaning up concurrency limits: '<=' not supported between instances of 'AsyncMock' and 'int'
2025-12-07 20:44:58.923 | DEBUG | no-id | Could not extract plan: cannot import name 'Mapping' from 'collections' (/opt/anaconda3/lib/python3.11/collections/__init__.py)
2025-12-07 20:44:58.924 | INFO | no-id | dd296ee4-5658-4816-81b3-8013e309fee6 | Format validation passed | Email: ***invalid***
2025-12-07 20:44:58.924 | WARNING | no-id | dd296ee4-5658-4816-81b3-8013e309fee6 | Typo detected: gmil.com → gmail.com (confidence: 90%)
2025-12-07 20:44:58.926 | DEBUG | no-id | Error cleaning up concurrency limits: '<=' not supported between instances of 'AsyncMock' and 'int'
2025-12-07 20:44:58.934 | DEBUG | no-id | Could not extract plan: cannot import name 'Mapping' from 'collections' (/opt/anaconda3/lib/python3.11/collections/__init__.py)
2025-12-07 20:44:58.935 | INFO | no-id | 9be35926-7963-40cf-a5c5-e4bc9397c657 | Format validation passed | Email: tem***@t***.com
2025-12-07 20:44:58.935 | WARNING | no-id | Disposable email detected: temp@trash.com
2025-12-07 20:44:58.938 | DEBUG | no-id | Error cleaning up concurrency limits: '<=' not supported between instances of 'AsyncMock' and 'int'
2025-12-07 20:44:58.945 | DEBUG | no-id | Could not extract plan: cannot import name 'Mapping' from 'collections' (/opt/anaconda3/lib/python3.11/collections/__init__.py)
2025-12-07 20:44:58.946 | INFO | no-id | 2012a33e-231b-4177-825b-e339e23ea8be | Format validation passed | Email: tra***@e***.com
2025-12-07 20:44:58.946 | INFO | no-id | 2012a33e-231b-4177-825b-e339e23ea8be | Checking spam traps...
2025-12-07 20:44:58.946 | INFO | no-id | 2012a33e-231b-4177-825b-e339e23ea8be | Spam trap check completed | is_trap=True, confidence=0.95, type=honeypot
2025-12-07 20:44:58.946 | WARNING | no-id | 2012a33e-231b-4177-825b-e339e23ea8be | SPAM TRAP DETECTED | Email: trap@example.com | Type: honeypot | Confidence: 0.95
2025-12-07 20:44:58.947 | DEBUG | no-id | Error cleaning up concurrency limits: '<=' not supported between instances of 'AsyncMock' and 'int'
2025-12-07 20:44:58.956 | DEBUG | no-id | Could not extract plan: cannot import name 'Mapping' from 'collections' (/opt/anaconda3/lib/python3.11/collections/__init__.py)
2025-12-07 20:44:58.956 | INFO | no-id | 40a0f115-730d-4a6c-ae8d-9af6ff1937d9 | Format validation passed | Email: pwn***@e***.com
2025-12-07 20:44:58.957 | INFO | no-id | 40a0f115-730d-4a6c-ae8d-9af6ff1937d9 | Checking spam traps...
2025-12-07 20:44:58.957 | INFO | no-id | 40a0f115-730d-4a6c-ae8d-9af6ff1937d9 | Spam trap check completed | is_trap=False, confidence=0.0, type=None
2025-12-07 20:44:58.957 | INFO | no-id | [40a0f115-730d-4a6c-ae8d-9af6ff1937d9] HIBP check complete | In breach: True | Count: 5
2025-12-07 20:44:58.957 | INFO | no-id | 40a0f115-730d-4a6c-ae8d-9af6ff1937d9 | Analyzing provider...
2025-12-07 20:44:58.957 | INFO | no-id | [40a0f115-730d-4a6c-ae8d-9af6ff1937d9] Provider analysis complete | Provider: generic | SPF: none | DKIM: none | Reputation: 0.5
2025-12-07 20:44:58.958 | INFO | no-id | [40a0f115-730d-4a6c-ae8d-9af6ff1937d9] Role email check | Is role: False | Type: None
2025-12-07 20:44:58.958 | WARNING | no-id | [40a0f115-730d-4a6c-ae8d-9af6ff1937d9] Risk score increased due to breach
2025-12-07 20:44:58.959 | DEBUG | no-id | First validation for pwned@example.com, marking in cache
2025-12-07 20:44:58.959 | DEBUG | no-id | [40a0f115-730d-4a6c-ae8d-9af6ff1937d9] Catch-all check skipped (check_smtp=false)
2025-12-07 20:44:58.959 | INFO | no-id | [40a0f115-730d-4a6c-ae8d-9af6ff1937d9] Unified risk scoring | Score: 55/100 | Level: high | Confidence: 92.50% | Factors: {'smtp_failed': 30, 'data_breach': 25}
2025-12-07 20:44:58.959 | INFO | no-id | Validation 40a0f115-730d-4a6c-ae8d-9af6ff1937d9 completed successfully
2025-12-07 20:44:58.961 | DEBUG | no-id | Error cleaning up concurrency limits: '<=' not supported between instances of 'AsyncMock' and 'int'
2025-12-07 20:44:58.968 | DEBUG | no-id | Could not extract plan: cannot import name 'Mapping' from 'collections' (/opt/anaconda3/lib/python3.11/collections/__init__.py)
2025-12-07 20:44:58.969 | INFO | no-id | 03a3d01d-107d-4740-ab18-921ba4ad3d7c | Format validation passed | Email: cac***@e***.com
2025-12-07 20:44:58.969 | INFO | no-id | 03a3d01d-107d-4740-ab18-921ba4ad3d7c | Checking spam traps...
2025-12-07 20:44:58.969 | INFO | no-id | 03a3d01d-107d-4740-ab18-921ba4ad3d7c | Spam trap check completed | is_trap=False, confidence=0.0, type=None
2025-12-07 20:44:58.969 | INFO | no-id | 03a3d01d-107d-4740-ab18-921ba4ad3d7c | Analyzing provider...
2025-12-07 20:44:58.969 | INFO | no-id | [03a3d01d-107d-4740-ab18-921ba4ad3d7c] Provider analysis complete | Provider: google | SPF: pass | DKIM: pass | Reputation: 0.9
2025-12-07 20:44:58.969 | INFO | no-id | [03a3d01d-107d-4740-ab18-921ba4ad3d7c] Role email check | Is role: False | Type: None
2025-12-07 20:44:58.970 | DEBUG | no-id | Validation cache HIT for cached@example.com
2025-12-07 20:44:58.970 | ERROR | no-id | [03a3d01d-107d-4740-ab18-921ba4ad3d7c] Catch-all detection error: detect_catch_all_domain() got an unexpected keyword argument 'redis'
2025-12-07 20:44:58.970 | INFO | no-id | [03a3d01d-107d-4740-ab18-921ba4ad3d7c] Unified risk scoring | Score: 0/100 | Level: low | Confidence: 50.00% | Factors: {}
2025-12-07 20:44:58.970 | INFO | no-id | Validation 03a3d01d-107d-4740-ab18-921ba4ad3d7c completed successfully
2025-12-07 20:44:58.971 | DEBUG | no-id | Error cleaning up concurrency limits: '<=' not supported between instances of 'AsyncMock' and 'int'
2025-12-07 20:44:59.171 | DEBUG | no-id | Concurrency limit for PREMIUM: 5
2025-12-07 20:44:59.171 | DEBUG | no-id | Current concurrency for user123: 5, limit: 5
2025-12-07 20:44:59.175 | DEBUG | no-id | Concurrency limit for PREMIUM: 5
2025-12-07 20:44:59.175 | DEBUG | no-id | Current concurrency for user123: 2, limit: 5
2025-12-07 20:44:59.179 | DEBUG | no-id | Error cleaning up concurrency limits: '<=' not supported between instances of 'AsyncMock' and 'int'
2025-12-07 20:44:59.205 | INFO | no-id | Created webhook 2907d3ae-0f07-45ea-9c83-e69a84f01944 for user test_user_123
2025-12-07 20:44:59.212 | INFO | no-id | Created webhook 3369de16-7d37-48e7-bc7d-aa3789dcdac5 for user test_user_123
2025-12-07 20:44:59.220 | ERROR | no-id | Failed to create webhook: Redis error
2025-12-07 20:44:59.227 | INFO | no-id | Created webhook 9085d5cb-0c64-4a1e-9bee-8e7b5d7503f3 for user test_user_123
2025-12-07 20:44:59.257 | ERROR | no-id | Failed to list webhooks: Redis error
2025-12-07 20:44:59.287 | ERROR | no-id | Failed to get webhook: Redis error
2025-12-07 20:44:59.296 | INFO | no-id | Updated webhook db953400-a083-422b-b6e9-5d9543817db7
2025-12-07 20:44:59.305 | INFO | no-id | Updated webhook 6afa0736-b952-4056-916d-e0d6ec6f07b3
2025-12-07 20:44:59.314 | INFO | no-id | Updated webhook b69f9ac2-81fe-4560-b329-74bcaedaeeea
2025-12-07 20:44:59.323 | INFO | no-id | Updated webhook 6420f148-622f-43d1-92b4-f996e7feef2b
2025-12-07 20:44:59.324 | INFO | no-id | Updated webhook 6420f148-622f-43d1-92b4-f996e7feef2b
2025-12-07 20:44:59.349 | ERROR | no-id | Failed to update webhook: Redis error
2025-12-07 20:44:59.358 | INFO | no-id | Deleted webhook aa0142ad-ed0c-4bea-a119-05f42973ff9f
2025-12-07 20:44:59.385 | ERROR | no-id | Failed to delete webhook: Redis error
2025-12-07 20:44:59.394 | INFO | no-id | Test webhook sent to b9a3c91b-3f61-4c7c-8e24-7928697d91c4
2025-12-07 20:44:59.404 | ERROR | no-id | Test webhook failed: Connection timeout
2025-12-07 20:47:04.632 | INFO | no-id | No DNS nameservers configured, using public DNS: ['8.8.8.8', '8.8.4.4', '1.1.1.1']
2025-12-07 20:47:05.612 | INFO | no-id | 🔇 Console tracing disabled in development (reducing log noise)
2025-12-07 20:47:05.612 | INFO | no-id | ℹ️ No tracing exporter configured (development mode)
2025-12-07 20:47:05.613 | INFO | no-id | 🔇 OpenTelemetry verbose logging disabled in development
2025-12-07 20:47:05.613 | SUCCESS | no-id | ✅ FastAPI instrumented for tracing
2025-12-07 20:47:05.614 | SUCCESS | no-id | ✅ Redis instrumented for tracing
2025-12-07 20:47:05.614 | SUCCESS | no-id | ✅ HTTP client instrumented for tracing
2025-12-07 20:47:05.615 | SUCCESS | no-id | 🔍 Distributed tracing initialized for mailsafepro-api
2025-12-07 20:47:05.652 | INFO | no-id | Exception handlers registered successfully
2025-12-07 20:47:06.033 | WARNING | no-id | ⚠️  Abuse detected: Same email validated 25 times
2025-12-07 20:47:06.038 | WARNING | no-id | ⚠️  Abuse detected: Rapid request spike
2025-12-07 20:47:06.042 | ERROR | no-id | 🚨 HONEYPOT TRIGGERED
2025-12-07 20:47:06.054 | INFO | no-id | Created circuit breaker: Redis Cache
2025-12-07 20:47:06.057 | DEBUG | no-id | Circuit breaker success: Redis Cache
2025-12-07 20:47:06.059 | DEBUG | no-id | Circuit breaker success: Redis Cache
2025-12-07 20:47:06.212 | DEBUG | no-id | Circuit breaker success: Redis Cache
2025-12-07 20:47:06.261 | DEBUG | no-id | Circuit breaker success: Redis Cache
2025-12-07 20:47:06.266 | DEBUG | no-id | Circuit breaker success: Redis Cache
2025-12-07 20:47:06.342 | DEBUG | no-id | Creating API key | User: %s | Plan: %s | Name: %s
2025-12-07 20:47:06.342 | INFO | no-id | API key created successfully
2025-12-07 20:47:06.355 | ERROR | no-id | Unexpected error in key creation | User: %s | Error: %s
Traceback (most recent call last):

  File "/opt/anaconda3/bin/pytest", line 8, in <module>
    sys.exit(console_main())
    │   │    └ <function console_main at 0x105da9d00>
    │   └ <built-in function exit>
    └ <module 'sys' (built-in)>
  File "/opt/anaconda3/lib/python3.11/site-packages/_pytest/config/__init__.py", line 192, in console_main
    code = main()
           └ <function main at 0x105da9bc0>
  File "/opt/anaconda3/lib/python3.11/site-packages/_pytest/config/__init__.py", line 169, in main
    ret: Union[ExitCode, int] = config.hook.pytest_cmdline_main(
         │     │                │      │    └ <HookCaller 'pytest_cmdline_main'>
         │     │                │      └ <_pytest.config.compat.PathAwareHookProxy object at 0x1061367d0>
         │     │                └ <_pytest.config.Config object at 0x106135150>
         │     └ <enum 'ExitCode'>
         └ typing.Union
  File "/opt/anaconda3/lib/python3.11/site-packages/pluggy/_hooks.py", line 512, in __call__
    return self._hookexec(self.name, self._hookimpls.copy(), kwargs, firstresult)
           │    │         │    │     │    │                  │       └ True
           │    │         │    │     │    │                  └ {'config': <_pytest.config.Config object at 0x106135150>}
           │    │         │    │     │    └ <member '_hookimpls' of 'HookCaller' objects>
           │    │         │    │     └ <HookCaller 'pytest_cmdline_main'>
           │    │         │    └ <member 'name' of 'HookCaller' objects>
           │    │         └ <HookCaller 'pytest_cmdline_main'>
           │    └ <member '_hookexec' of 'HookCaller' objects>
           └ <HookCaller 'pytest_cmdline_main'>
  File "/opt/anaconda3/lib/python3.11/site-packages/pluggy/_manager.py", line 120, in _hookexec
    return self._inner_hookexec(hook_name, methods, kwargs, firstresult)
           │    │               │          │        │       └ True
           │    │               │          │        └ {'config': <_pytest.config.Config object at 0x106135150>}
           │    │               │          └ [<HookImpl plugin_name='main', plugin=<module '_pytest.main' from '/opt/anaconda3/lib/python3.11/site-packages/_pytest/main.p...
           │    │               └ 'pytest_cmdline_main'
           │    └ <function _multicall at 0x10571c900>
           └ <_pytest.config.PytestPluginManager object at 0x105ee1990>
  File "/opt/anaconda3/lib/python3.11/site-packages/pluggy/_callers.py", line 121, in _multicall
    res = hook_impl.function(*args)
          │         │         └ [<_pytest.config.Config object at 0x106135150>]
          │         └ <member 'function' of 'HookImpl' objects>
          └ <HookImpl plugin_name='main', plugin=<module '_pytest.main' from '/opt/anaconda3/lib/python3.11/site-packages/_pytest/main.py'>>
  File "/opt/anaconda3/lib/python3.11/site-packages/_pytest/main.py", line 318, in pytest_cmdline_main
    return wrap_session(config, _main)
           │            │       └ <function _main at 0x105e70040>
           │            └ <_pytest.config.Config object at 0x106135150>
           └ <function wrap_session at 0x105e4bf60>
  File "/opt/anaconda3/lib/python3.11/site-packages/_pytest/main.py", line 271, in wrap_session
    session.exitstatus = doit(config, session) or 0
    │       │            │    │       └ <Session toni exitstatus=<ExitCode.OK: 0> testsfailed=6 testscollected=1593>
    │       │            │    └ <_pytest.config.Config object at 0x106135150>
    │       │            └ <function _main at 0x105e70040>
    │       └ <ExitCode.OK: 0>
    └ <Session toni exitstatus=<ExitCode.OK: 0> testsfailed=6 testscollected=1593>
  File "/opt/anaconda3/lib/python3.11/site-packages/_pytest/main.py", line 325, in _main
    config.hook.pytest_runtestloop(session=session)
    │      │    │                          └ <Session toni exitstatus=<ExitCode.OK: 0> testsfailed=6 testscollected=1593>
    │      │    └ <HookCaller 'pytest_runtestloop'>
    │      └ <_pytest.config.compat.PathAwareHookProxy object at 0x1061367d0>
    └ <_pytest.config.Config object at 0x106135150>
  File "/opt/anaconda3/lib/python3.11/site-packages/pluggy/_hooks.py", line 512, in __call__
    return self._hookexec(self.name, self._hookimpls.copy(), kwargs, firstresult)
           │    │         │    │     │    │                  │       └ True
           │    │         │    │     │    │                  └ {'session': <Session toni exitstatus=<ExitCode.OK: 0> testsfailed=6 testscollected=1593>}
           │    │         │    │     │    └ <member '_hookimpls' of 'HookCaller' objects>
           │    │         │    │     └ <HookCaller 'pytest_runtestloop'>
           │    │         │    └ <member 'name' of 'HookCaller' objects>
           │    │         └ <HookCaller 'pytest_runtestloop'>
           │    └ <member '_hookexec' of 'HookCaller' objects>
           └ <HookCaller 'pytest_runtestloop'>
  File "/opt/anaconda3/lib/python3.11/site-packages/pluggy/_manager.py", line 120, in _hookexec
    return self._inner_hookexec(hook_name, methods, kwargs, firstresult)
           │    │               │          │        │       └ True
           │    │               │          │        └ {'session': <Session toni exitstatus=<ExitCode.OK: 0> testsfailed=6 testscollected=1593>}
           │    │               │          └ [<HookImpl plugin_name='main', plugin=<module '_pytest.main' from '/opt/anaconda3/lib/python3.11/site-packages/_pytest/main.p...
           │    │               └ 'pytest_runtestloop'
           │    └ <function _multicall at 0x10571c900>
           └ <_pytest.config.PytestPluginManager object at 0x105ee1990>
  File "/opt/anaconda3/lib/python3.11/site-packages/pluggy/_callers.py", line 121, in _multicall
    res = hook_impl.function(*args)
          │         │         └ [<Session toni exitstatus=<ExitCode.OK: 0> testsfailed=6 testscollected=1593>]
          │         └ <member 'function' of 'HookImpl' objects>
          └ <HookImpl plugin_name='main', plugin=<module '_pytest.main' from '/opt/anaconda3/lib/python3.11/site-packages/_pytest/main.py'>>
  File "/opt/anaconda3/lib/python3.11/site-packages/_pytest/main.py", line 350, in pytest_runtestloop
    item.config.hook.pytest_runtest_protocol(item=item, nextitem=nextitem)
    │    │                                        │              └ <Function test_create_api_key_redis_error>
    │    │                                        └ <Function test_create_api_key_max_keys_exceeded>
    │    └ <member 'config' of 'Node' objects>
    └ <Function test_create_api_key_max_keys_exceeded>
  File "/opt/anaconda3/lib/python3.11/site-packages/pluggy/_hooks.py", line 512, in __call__
    return self._hookexec(self.name, self._hookimpls.copy(), kwargs, firstresult)
           │    │         │    │     │    │                  │       └ True
           │    │         │    │     │    │                  └ {'item': <Function test_create_api_key_max_keys_exceeded>, 'nextitem': <Function test_create_api_key_redis_error>}
           │    │         │    │     │    └ <member '_hookimpls' of 'HookCaller' objects>
           │    │         │    │     └ <HookCaller 'pytest_runtest_protocol'>
           │    │         │    └ <member 'name' of 'HookCaller' objects>
           │    │         └ <HookCaller 'pytest_runtest_protocol'>
           │    └ <member '_hookexec' of 'HookCaller' objects>
